O1__sum_values,O1__median,O1__mean,O1__length,O1__standard_deviation,O1__variance,O1__root_mean_square,O1__maximum,O1__absolute_maximum,O1__minimum,O2__sum_values,O2__median,O2__mean,O2__length,O2__standard_deviation,O2__variance,O2__root_mean_square,O2__maximum,O2__absolute_maximum,O2__minimum
412073.83999999997,4079.49,4079.9390099009897,101.0,5.919706894160657,35.042929712773216,4079.9433044396073,4092.31,4092.31,4066.67,465627.66000000003,4609.74,4610.174851485149,101.0,7.029025905199308,49.40720517596296,4610.180209977836,4625.13,4625.13,4591.28
412042.05000000005,4079.49,4079.624257425743,101.0,5.754569143970888,33.11506603274184,4079.628316016371,4092.31,4092.31,4066.67,465559.46,4609.23,4609.499603960397,101.0,7.182878834980017,51.59374835800389,4609.505200415702,4625.13,4625.13,4591.28
412017.94,4078.97,4079.3855445544555,101.0,5.499604211726396,30.245646485638716,4079.389251685396,4091.28,4091.28,4066.67,465519.45999999996,4609.23,4609.1035643564355,101.0,7.206154902823143,51.92866848348202,4609.109197625034,4625.13,4625.13,4591.28
411919.49,4077.95,4078.410792079208,101.0,4.960532685218942,24.60688452112544,4078.4138088027157,4090.26,4090.26,4066.67,465460.51,4608.72,4608.519900990099,101.0,7.090479112838777,50.27489404960297,4608.5253555465915,4625.13,4625.13,4591.28
411818.4699999999,4076.92,4077.410594059405,101.0,4.253496365375416,18.09223133026188,4077.412812652063,4087.69,4087.69,4066.67,465463.59,4608.72,4608.5503960396045,101.0,7.8040983039812035,60.9039503382023,4608.557003747173,4633.33,4633.33,4591.28
411639.51,4075.9,4075.638712871287,101.0,6.345839935100293,40.269684481913686,4075.643653159535,4087.69,4087.69,4056.41,465432.82000000007,4608.21,4608.245742574258,101.0,7.9559087384486835,63.296483854524126,4608.252610310943,4633.33,4633.33,4591.28
411603.62000000005,4074.87,4075.283366336634,101.0,6.29734554753077,39.65656094500561,4075.288231831092,4087.69,4087.69,4056.41,465414.3599999999,4608.72,4608.062970297029,101.0,7.71485651061093,59.519010979315844,4608.069428430269,4633.33,4633.33,4591.28
411588.74,4074.87,4075.1360396039604,101.0,6.256159907683853,39.13953679051083,4075.1408418379656,4087.18,4087.18,4056.41,465392.80999999994,4606.67,4607.849603960395,101.0,7.94512278575834,63.124976080776364,4607.856453677139,4633.33,4633.33,4591.28
411690.7899999999,4075.9,4076.1464356435636,101.0,6.751980066626065,45.58923482011572,4076.152027837597,4088.72,4088.72,4056.41,465552.32,4608.72,4609.428910891089,101.0,8.576520204246119,73.55669881384188,4609.4368898225985,4633.33,4633.33,4591.79
411774.87999999995,4076.41,4076.9790099009897,101.0,7.012885241877522,49.18055941574355,4076.9850413918216,4088.72,4088.72,4056.41,465664.12000000005,4610.26,4610.535841584159,101.0,9.099769365734382,82.80580250955792,4610.544821638182,4633.33,4633.33,4591.79
411817.44,4077.95,4077.400396039604,101.0,7.215134385414336,52.05816419958831,4077.4067797790453,4088.72,4088.72,4056.41,465743.61000000004,4612.31,4611.32287128713,101.0,8.960606452318613,80.29246799333397,4611.331577291288,4633.33,4633.33,4591.79
411863.08999999997,4078.46,4077.8523762376235,101.0,7.380111237525305,54.46604187824728,4077.859054507489,4088.72,4088.72,4056.41,465883.63000000006,4613.33,4612.709207920792,101.0,8.531655635775612,72.78914788746178,4612.7170979787115,4633.33,4633.33,4591.79
411851.3,4078.46,4077.7356435643565,101.0,7.454724519063857,55.57291765513186,4077.7424577470406,4088.72,4088.72,4056.41,465953.38,4614.36,4613.399801980198,101.0,8.834030171427912,78.04008906969867,4613.408259952722,4633.33,4633.33,4591.79
411905.6699999999,4079.49,4078.273960396039,101.0,7.576357059660082,57.40118629546116,4078.2809978262517,4088.72,4088.72,4056.41,466157.48,4615.9,4615.420594059406,101.0,9.703817338255169,94.16407093422163,4615.430795076296,4633.33,4633.33,4591.79
412014.9100000001,4081.03,4079.355544554456,101.0,7.887588505128333,62.214052426232605,4079.3631700229394,4090.77,4090.77,4056.41,466334.91000000003,4617.95,4617.1773267326735,101.0,9.653466200558444,93.18940968532429,4617.18741832124,4637.95,4637.95,4591.79
412156.95999999996,4081.54,4080.7619801980195,101.0,5.843831819640373,34.150370336241316,4080.7661645088165,4090.77,4090.77,4060.51,466518.53,4619.49,4618.995346534653,101.0,8.319175816512832,69.20868626605196,4619.002838275275,4637.95,4637.95,4597.95
412233.88,4082.56,4081.5235643564356,101.0,5.139639503511517,26.41589422605611,4081.5268003886836,4090.77,4090.77,4069.74,466591.82999999996,4621.03,4619.721089108911,101.0,7.929187952502997,62.87202158611867,4619.727893846044,4637.95,4637.95,4597.95
412264.67,4082.56,4081.828415841584,101.0,4.819850195419312,23.23095590628358,4081.8312614962083,4090.77,4090.77,4069.74,466609.7899999999,4621.03,4619.898910891088,101.0,7.308721075833783,53.41740376433693,4619.9046921182735,4637.95,4637.95,4597.95
412265.18000000005,4082.56,4081.8334653465354,101.0,4.9913676840831895,24.913751357709987,4081.8365171297905,4090.77,4090.77,4069.74,466603.63999999996,4620.51,4619.8380198019795,101.0,7.379885965981791,54.462716870894994,4619.84391423831,4637.95,4637.95,4597.95
412231.35,4081.54,4081.4985148514847,101.0,4.965886475484834,24.66002848740319,4081.5015358031374,4090.77,4090.77,4069.74,466579.52999999997,4620.0,4619.599306930692,101.0,7.505985764170633,56.33982229193221,4619.605404838906,4637.95,4637.95,4597.95
412202.62,4081.03,4081.2140594059406,101.0,5.010248937159964,25.102594412312545,4081.217134787995,4090.77,4090.77,4069.74,466585.68,4620.0,4619.660198019802,101.0,7.543575455568651,56.905530653857774,4619.66635707591,4637.95,4637.95,4597.95
412247.23,4081.54,4081.655742574257,101.0,5.262225623060023,27.691018507989444,4081.659134703426,4090.77,4090.77,4069.74,466578.48,4619.49,4619.588910891089,101.0,7.535317754768366,56.78101366532737,4619.595056565195,4637.95,4637.95,4597.95
412298.51999999996,4082.05,4082.1635643564355,101.0,5.084841690567711,25.855615018135506,4082.166731256118,4092.82,4092.82,4071.28,466628.21,4619.49,4620.0812871287135,101.0,7.3615214020745094,54.19199735320105,4620.087151956579,4637.95,4637.95,4606.67
412330.30999999994,4082.56,4082.4783168316826,101.0,5.242802339862271,27.486976374865304,4082.4816832874126,4092.82,4092.82,4071.28,466516.4299999999,4618.46,4618.974554455444,101.0,7.1932425006236,51.742737672777665,4618.980155558644,4637.95,4637.95,4601.03
412288.2299999999,4081.54,4082.061683168316,101.0,5.04994658717112,25.501960533281242,4082.0648068289515,4092.82,4092.82,4071.28,466361.04999999993,4616.92,4617.436138613861,101.0,6.585477417201417,43.36851281246985,4617.440834779597,4635.9,4635.9,4601.03
412231.81,4081.03,4081.5030693069307,101.0,5.644782001696958,31.86356384668192,4081.506972715561,4092.82,4092.82,4062.56,466215.38,4616.41,4615.993861386139,101.0,6.8894866052382095,47.465025683756714,4615.999002749048,4635.9,4635.9,4601.03
412181.02999999997,4080.51,4081.000297029703,101.0,5.997326046977422,35.96791971375383,4081.004703780215,4092.82,4092.82,4062.56,466111.29,4614.87,4614.963267326732,101.0,7.307209258421323,53.3953071463583,4614.969052342841,4635.9,4635.9,4600.0
412119.99999999994,4080.51,4080.3960396039597,101.0,6.400411354232022,40.965265503382184,4080.4010593667367,4092.82,4092.82,4062.56,466020.00999999995,4614.36,4614.059504950495,101.0,7.979202220257196,63.66766807175737,4614.066404256887,4635.9,4635.9,4592.31
412007.70000000007,4078.97,4079.2841584158423,101.0,6.680899813014571,44.63442231153814,4079.2896292767387,4092.82,4092.82,4062.56,465856.39999999997,4612.82,4612.439603960395,101.0,8.743413806498415,76.44728499166709,4612.447891030025,4635.9,4635.9,4591.79
411947.7,4077.95,4078.690099009901,101.0,6.675906953632845,44.56773365356337,4078.6955624923817,4092.82,4092.82,4062.56,465756.91000000003,4611.79,4611.454554455446,101.0,8.666916672235269,75.11544460346967,4611.462698889852,4635.9,4635.9,4591.79
411937.95,4078.46,4078.5935643564358,101.0,6.616889967342492,43.78323283991772,4078.5989317953995,4092.82,4092.82,4062.56,465636.4,4609.74,4610.261386138614,101.0,9.027420278822746,81.49431689050013,4610.270224492011,4635.9,4635.9,4591.79
411869.23,4077.44,4077.9131683168316,101.0,6.127237506961764,37.543039466719016,4077.9177715313585,4092.82,4092.82,4062.56,465543.05,4609.23,4609.337128712871,101.0,9.13975456661106,83.53511353788774,4609.34619021446,4635.9,4635.9,4591.79
411801.0,4077.44,4077.237623762376,101.0,5.732214015702104,32.858277521811644,4077.2416532382513,4091.79,4091.79,4062.56,465443.57,4608.72,4608.352178217822,101.0,8.045536565183395,64.73065862170303,4608.359201401683,4628.72,4628.72,4591.79
411822.52,4077.44,4077.450693069307,101.0,6.1879415245891005,38.29062031173408,4077.4553884784177,4098.46,4098.46,4062.56,465328.67000000004,4606.15,4607.214554455446,101.0,7.219883919523227,52.126723811390065,4607.22021152776,4626.67,4626.67,4591.79
411766.14000000013,4076.92,4076.892475247526,101.0,5.821040090442235,33.884507734535745,4076.8966309237744,4098.46,4098.46,4062.56,465193.81000000006,4605.64,4605.879306930694,101.0,6.768529719899225,45.81299456915908,4605.8842802448835,4622.05,4622.05,4591.79
411832.82,4077.44,4077.552673267327,101.0,5.713602475643655,32.6452532496813,4077.556676310309,4098.46,4098.46,4066.15,465154.33999999997,4605.13,4605.488514851485,101.0,6.898799204760223,47.593430467600285,4605.493681882476,4622.05,4622.05,4591.79
411880.51,4077.44,4078.0248514851487,101.0,5.84770186117171,34.19561705715108,4078.0290441520306,4098.46,4098.46,4066.15,465056.39999999997,4604.62,4604.5188118811875,101.0,7.800067946788131,60.8410599745116,4604.525418545078,4622.05,4622.05,4584.62
411891.2799999999,4077.44,4078.131485148514,101.0,5.776597097942484,33.36907403195753,4078.135576367424,4098.46,4098.46,4066.15,464983.5800000001,4604.1,4603.797821782179,101.0,7.832941053805794,61.35496555239623,4603.804485293861,4622.05,4622.05,4584.62
411967.18000000005,4078.46,4078.88297029703,101.0,5.40994986242656,29.26755751396915,4078.8865579881767,4098.46,4098.46,4069.74,464983.59,4604.1,4603.79792079208,101.0,7.924449609751351,62.79690161748833,4603.804740906275,4622.05,4622.05,4584.62
411957.93,4078.46,4078.7913861386137,101.0,5.652972937235298,31.956103029114676,4078.7953034862617,4098.46,4098.46,4066.67,464862.56000000006,4603.59,4602.599603960397,101.0,8.032398864991762,64.51943152632096,4602.60661297573,4619.49,4619.49,4578.46
412039.49,4079.49,4079.598910891089,101.0,5.937403656496513,35.252762180178166,4079.603231504988,4098.46,4098.46,4066.67,464905.6400000001,4604.1,4603.026138613862,101.0,8.062355620971097,65.00157815900424,4603.033199352422,4619.49,4619.49,4578.46
412115.91000000003,4080.51,4080.3555445544557,101.0,6.261922090525924,39.211668267816556,4080.360349484413,4098.46,4098.46,4066.67,464900.00999999995,4604.1,4602.970396039604,101.0,8.045975800101962,64.73772657582641,4602.977428202702,4619.49,4619.49,4578.46
412190.26999999996,4081.03,4081.0917821782173,101.0,6.368243520525243,40.55452553671174,4081.096750762976,4098.46,4098.46,4066.67,464883.08999999997,4604.62,4602.802871287128,101.0,7.757622675632849,60.180709577492955,4602.809408680596,4615.9,4615.9,4578.46
412102.57,4079.49,4080.223465346535,101.0,6.004670696182341,36.056070169590924,4080.227883738193,4091.28,4091.28,4066.67,464800.54000000004,4602.56,4601.985544554455,101.0,7.839814035383873,61.46268410940198,4601.992222393719,4615.38,4615.38,4578.46
412136.39999999997,4080.0,4080.5584158415836,101.0,6.0696597736339015,36.84076976766954,4080.5629300214628,4091.28,4091.28,4066.67,464774.87000000005,4602.05,4601.731386138615,101.0,7.899340620395879,62.399582237036356,4601.738166144989,4615.38,4615.38,4578.46
412201.0,4081.54,4081.19801980198,101.0,5.963668885330996,35.56534657386504,4081.2023770185883,4091.28,4091.28,4066.67,464745.12,4602.05,4601.436831683168,101.0,7.978830397760368,63.66173451622487,4601.443749270978,4616.92,4616.92,4578.46
412189.22,4082.05,4081.0813861386137,101.0,6.340044824419558,40.19616837564922,4081.0863108313997,4091.28,4091.28,4064.1,464810.76,4602.56,4602.086732673268,101.0,7.692718185852981,59.17791308695318,4602.093162133986,4617.44,4617.44,4578.46
412225.61999999994,4082.56,4081.441782178217,101.0,6.255198613563581,39.12750969512775,4081.446575519494,4091.28,4091.28,4064.1,464829.74000000005,4602.56,4602.274653465347,101.0,7.629925912770729,58.21576943437025,4602.280978134539,4617.44,4617.44,4578.46
412245.08999999997,4082.05,4081.634554455445,101.0,6.275573032058331,39.38281688069779,4081.639378845415,4091.28,4091.28,4064.1,464818.9599999999,4602.56,4602.167920792078,101.0,7.513808979463445,56.45732537986549,4602.174054563025,4617.44,4617.44,4578.46
412302.50999999995,4082.56,4082.20306930693,101.0,5.854390033006242,34.273882658562826,4082.2072672687245,4091.28,4091.28,4064.1,464826.6600000001,4602.05,4602.244158415842,101.0,7.289641948496601,53.13887973728132,4602.2499315609175,4617.44,4617.44,4583.59
412173.28,4081.03,4080.923564356436,101.0,6.2912602562757565,39.579955612194894,4080.9284137405853,4091.28,4091.28,4064.1,464638.45,4600.51,4600.380693069307,101.0,8.185006124752125,66.99432526222978,4600.387974452818,4617.44,4617.44,4580.51
412088.12999999995,4080.0,4080.0804950495044,101.0,6.276994515766741,39.400660150965734,4080.0853234636606,4091.28,4091.28,4064.1,464516.92000000004,4600.0,4599.177425742575,101.0,9.071735307647078,82.29638149201062,4599.186372592611,4617.44,4617.44,4573.85
411939.91999999987,4078.46,4078.6130693069294,101.0,6.313124274407048,39.85553810410752,4078.617955222014,4091.28,4091.28,4064.1,464256.93000000005,4597.44,4596.603267326733,101.0,9.773111132375647,95.5137012057648,4596.613656910922,4617.44,4617.44,4573.85
411858.41,4077.95,4077.80603960396,101.0,7.29958741261937,53.28397639447114,4077.812573011042,4091.28,4091.28,4055.38,464151.7999999999,4595.38,4595.562376237623,101.0,10.055279500771896,101.1086458386435,4595.573376907025,4617.44,4617.44,4573.85
411760.97000000003,4075.9,4076.8412871287132,101.0,6.97991158038785,48.71916567003242,4076.8472622362206,4091.28,4091.28,4055.38,464042.07,4594.87,4594.4759405940595,101.0,10.34907640957031,107.1033825311247,4594.4875962483775,4617.44,4617.44,4573.85
411682.00000000006,4075.38,4076.059405940595,101.0,6.512915701452167,42.41807093422217,4076.06460925581,4089.74,4089.74,4055.38,463926.17,4592.82,4593.328415841584,101.0,9.955091312238022,99.10384303499694,4593.339203631797,4617.44,4617.44,4573.85
411737.89,4075.9,4076.612772277228,101.0,6.606212815223538,43.6420477600237,4076.6181250077357,4092.82,4092.82,4055.38,463920.00999999995,4593.33,4593.267425742573,101.0,9.9139458383668,98.28632208607038,4593.278124685016,4617.44,4617.44,4573.85
411755.33,4076.41,4076.7854455445545,101.0,6.414242896102622,41.14251193020296,4076.790491491541,4092.82,4092.82,4055.38,463894.3599999999,4593.33,4593.013465346534,101.0,9.728081678310916,94.63557313988855,4593.023767457308,4617.44,4617.44,4573.85
411668.68,4075.38,4075.927524752475,101.0,6.2063229345723885,38.518444368199226,4075.9322498637302,4092.82,4092.82,4055.38,463832.84,4592.82,4592.404356435643,101.0,9.396650279062934,88.2970364670135,4592.413969803413,4617.44,4617.44,4573.85
411531.77,4074.87,4074.57198019802,101.0,6.508120901072303,42.35563766297417,4074.577177751389,4092.82,4092.82,4055.38,463761.0399999999,4591.79,4591.693465346534,101.0,9.364112496273133,87.68660284285866,4591.703013731279,4617.44,4617.44,4573.85
411477.93000000005,4073.85,4074.0389108910895,101.0,6.963245644306301,48.48678990295068,4074.0448615895916,4092.82,4092.82,4055.38,463817.46,4592.82,4592.252079207921,101.0,9.198176133981462,84.60644419174616,4592.261291067143,4617.44,4617.44,4573.85
411402.56,4072.82,4073.292673267327,101.0,6.955021818600298,48.3723284972062,4073.2986110058005,4092.82,4092.82,4055.38,463888.22,4593.33,4592.952673267327,101.0,8.941847649579783,79.95663938829549,4592.961377533331,4617.44,4617.44,4573.85
411358.99,4072.82,4072.861287128713,101.0,7.127962738310668,50.807852798745316,4072.8675244899086,4092.82,4092.82,4055.38,463992.3000000001,4593.33,4593.983168316833,101.0,8.241152102805165,67.91658798157,4593.990560217373,4617.44,4617.44,4573.85
411342.57,4071.79,4072.698712871287,101.0,6.91624328053728,47.83442111557708,4072.7045854376124,4092.82,4092.82,4056.41,464046.65,4594.36,4594.521287128713,101.0,8.046813361448903,64.7512052739926,4594.5283336904295,4617.44,4617.44,4573.85
411296.93,4071.28,4072.2468316831682,101.0,7.030965868988235,49.434481050877494,4072.2529013599656,4092.82,4092.82,4056.41,464124.0800000001,4594.36,4595.28792079208,101.0,7.421715303966602,55.081858053132066,4595.29391408598,4617.44,4617.44,4573.85
411168.73999999993,4070.26,4070.9776237623755,101.0,7.316120157260612,53.52561415547505,4070.9841978062404,4092.82,4092.82,4055.9,464196.3999999999,4595.38,4596.003960396039,101.0,7.6458517943913575,58.45904966179754,4596.010320160926,4617.44,4617.44,4573.85
411030.79000000004,4069.23,4069.611782178218,101.0,5.98391530424648,35.807242368395244,4069.616181519596,4086.15,4086.15,4055.9,464152.29000000004,4594.36,4595.567227722772,101.0,8.087717508215551,65.41117449269638,4595.574344485579,4614.87,4614.87,4573.85
410983.61000000004,4069.23,4069.144653465347,101.0,5.328056797402728,28.38818923634941,4069.1481416894676,4084.1,4084.1,4055.9,464229.7100000001,4595.38,4596.333762376238,101.0,8.678422411215934,75.315015547495,4596.341955313513,4614.87,4614.87,4573.85
411034.37000000005,4069.23,4069.6472277227726,101.0,6.031941401153885,36.38431706695429,4069.651697925599,4084.62,4084.62,4055.9,464422.52999999997,4597.44,4598.242871287129,101.0,10.113800818843286,102.28896700323511,4598.253993888321,4625.64,4625.64,4573.85
411096.42999999993,4069.74,4070.2616831683163,101.0,5.91811300360007,35.02406152338025,4070.2659855996762,4084.62,4084.62,4055.9,464579.46,4598.46,4599.796633663366,101.0,9.881311821880919,97.6403233212436,4599.807247198969,4625.64,4625.64,4576.41
411126.16000000003,4070.26,4070.556039603961,101.0,5.702963460873253,32.523792236055435,4070.560034608078,4084.62,4084.62,4055.9,464642.02999999997,4599.49,4600.416138613861,101.0,9.835349658831657,96.73410291147998,4600.426652227136,4625.64,4625.64,4576.41
411170.25000000006,4070.77,4070.9925742574264,101.0,5.7226282913812945,32.74847456131759,4070.996596428651,4084.62,4084.62,4055.9,464761.51,4600.0,4601.599108910891,101.0,10.16863651198587,103.40116851289214,4601.61034424885,4625.64,4625.64,4576.41
411163.06,4071.28,4070.921386138614,101.0,6.177980064922527,38.16743768258014,4070.9260739490737,4084.62,4084.62,4055.38,464839.47,4602.05,4602.37099009901,101.0,10.148280301563947,102.98759307911084,4602.382178622069,4625.64,4625.64,4576.41
411150.76999999996,4071.28,4070.7997029702965,101.0,6.379081447182901,40.69268010979309,4070.8047010859127,4084.62,4084.62,4055.38,464907.16000000003,4602.56,4603.041188118812,101.0,9.694763952429437,93.98844809332525,4603.051397493443,4625.64,4625.64,4576.41
411197.95,4071.79,4071.266831683168,101.0,6.362511635997535,40.48155431820403,4071.271803296584,4084.62,4084.62,4055.38,464995.36,4604.62,4603.914455445544,101.0,9.466852276770453,89.6212920301939,4603.924188597426,4625.64,4625.64,4576.41
411260.5,4071.79,4071.8861386138615,101.0,5.913873430424698,34.973898951083186,4071.890433169175,4084.62,4084.62,4055.38,465070.75,4605.13,4604.660891089109,101.0,8.974117359065337,80.53478237427782,4604.669636000819,4625.64,4625.64,4576.41
411304.08999999997,4072.31,4072.3177227722767,101.0,5.735295253595668,32.893611645917,4072.3217614546165,4084.62,4084.62,4055.38,465205.11,4605.64,4605.991188118812,101.0,8.192863023935422,67.12300452896827,4605.998474601644,4625.64,4625.64,4587.18
411211.2800000001,4071.28,4071.398811881189,101.0,5.838812487282059,34.09173126164091,4071.402998613477,4084.62,4084.62,4055.38,465170.76000000007,4605.64,4605.651089108912,101.0,8.393978145722812,70.45886911087217,4605.658738278295,4625.64,4625.64,4587.18
411191.27,4071.28,4071.200693069307,101.0,5.837245596453697,34.07343615331808,4071.2048777584455,4087.69,4087.69,4055.38,465106.15,4605.13,4605.011386138614,101.0,8.104071221049816,65.67597035584787,4605.018517056868,4624.1,4624.1,4587.18
411113.83,4070.77,4070.4339603960398,101.0,6.2264046614665425,38.768115008332295,4070.4387225531846,4087.69,4087.69,4055.38,465115.37999999995,4605.64,4605.102772277227,101.0,7.9034537028625165,62.464580433291225,4605.109554377164,4624.1,4624.1,4587.18
411069.74,4070.26,4069.9974257425743,101.0,6.340459372661164,40.2014250563668,4070.0023644927087,4087.69,4087.69,4055.38,465087.1599999999,4605.64,4604.823366336633,101.0,8.085205934570348,65.37055500441157,4604.830464383554,4624.1,4624.1,4587.18
411004.1,4070.26,4069.3475247524752,101.0,6.37953665500524,40.698487932555445,4069.3525253653106,4087.69,4087.69,4055.38,464923.07999999996,4604.62,4603.198811881188,101.0,8.392428611213454,70.43285799431419,4603.206462300205,4620.0,4620.0,4586.15
411018.45999999996,4070.26,4069.4897029702965,101.0,6.155047426516252,37.88460882266434,4069.494357680091,4087.69,4087.69,4058.46,464891.78,4603.59,4602.88891089109,101.0,8.249990087121562,68.06233643760403,4602.896304321942,4620.0,4620.0,4586.15
411042.04000000004,4070.26,4069.723168316832,101.0,5.880113814937588,34.575738476619875,4069.727416237268,4087.69,4087.69,4058.46,464858.44000000006,4603.59,4602.558811881188,101.0,8.521435904558723,72.61486987550255,4602.566700406964,4620.0,4620.0,4586.15
410997.42,4068.72,4069.281386138614,101.0,5.748306169750695,33.0430238211939,4069.2854461929824,4087.69,4087.69,4058.46,464815.38000000006,4603.59,4602.132475247526,101.0,8.664645863078075,75.076087932556,4602.140631903358,4620.0,4620.0,4586.15
411008.2,4068.72,4069.388118811881,101.0,5.662214819233813,32.060676659151,4069.3920580602653,4087.69,4087.69,4058.46,464826.6599999999,4603.08,4602.2441584158405,101.0,8.778060439744982,77.05434508381587,4602.252529796449,4620.0,4620.0,4586.15
410938.96,4068.21,4068.702574257426,101.0,5.14602464149001,26.48156961082239,4068.705828557603,4087.69,4087.69,4058.46,464682.54,4601.54,4600.817227722772,101.0,7.963601120694657,63.41894280952919,4600.824119856514,4618.97,4618.97,4586.15
410949.21,4068.21,4068.8040594059407,101.0,5.045091954380416,25.452952828154004,4068.807187222207,4087.69,4087.69,4058.46,464652.7799999999,4600.51,4600.522574257425,101.0,7.952737700789324,63.24603693755587,4600.529448040639,4618.97,4618.97,4586.15
410939.4699999999,4068.21,4068.7076237623755,101.0,4.4371802544995305,19.688568610920516,4068.7100432730144,4082.05,4082.05,4059.49,464617.3900000001,4600.51,4600.172178217823,101.0,7.546376955623006,56.94780515635795,4600.178367960796,4618.97,4618.97,4586.15
410938.45,4068.21,4068.697524752475,101.0,4.109437919200573,16.887480011763536,4068.699600045072,4082.05,4082.05,4060.51,464572.25,4600.51,4599.725247524752,101.0,7.358641797040272,54.149609097148094,4599.731133699636,4618.97,4618.97,4586.15
410822.0300000001,4068.21,4067.5448514851496,101.0,5.867414903619015,34.42655765121054,4067.549083342572,4082.05,4082.05,4049.23,464613.27,4600.51,4600.131386138614,101.0,7.31393936054364,53.49370896970951,4600.137200502451,4618.97,4618.97,4586.15
410636.39999999997,4067.69,4065.706930693069,101.0,8.350578060571106,69.73215394569151,4065.7155063333694,4082.05,4082.05,4042.05,464675.31999999995,4600.51,4600.745742574257,101.0,7.022356286526686,49.31348781492087,4600.751101864018,4618.97,4618.97,4587.69
410448.2100000001,4067.18,4063.8436633663373,101.0,9.062880197312326,82.13579747083591,4063.853769032567,4082.05,4082.05,4042.05,464575.85000000003,4599.49,4599.7608910891095,101.0,7.304199808981499,53.351334849525365,4599.766690445041,4618.97,4618.97,4586.67
410292.32,4065.64,4062.300198019802,101.0,9.509763193707384,90.43559600039167,4062.3113290868937,4082.05,4082.05,4042.05,464567.12999999995,4598.97,4599.674554455445,101.0,7.21583606715294,52.068290148025206,4599.680214449158,4618.97,4618.97,4586.67
410135.38000000006,4061.03,4060.746336633664,101.0,9.724508155016085,94.56605885697435,4060.7579805428663,4082.05,4082.05,4042.05,464564.04,4598.97,4599.64396039604,101.0,6.81794894961967,46.48442787961997,4599.6490134395735,4618.97,4618.97,4586.67
410022.05,4057.95,4059.6242574257426,101.0,9.202345627210622,84.68316504264247,4059.6346873388193,4082.05,4082.05,4042.05,464599.93,4599.49,4599.999306930693,101.0,7.11640710012467,50.64325001470482,4600.004811629317,4618.97,4618.97,4586.67
409873.85000000003,4055.38,4058.1569306930696,101.0,8.944105392515448,79.99702127242392,4058.166787005367,4082.05,4082.05,4042.05,464610.20999999996,4599.49,4600.101089108911,101.0,7.036182569438898,49.50786515047577,4600.106470277197,4618.97,4618.97,4586.67
409674.36,4053.33,4056.181782178218,101.0,8.46986625913319,71.73863444760285,4056.190625292272,4082.05,4082.05,4042.05,464673.3,4600.51,4600.725742574257,101.0,7.208378698326319,51.960723458484644,4600.7313895845855,4618.97,4618.97,4586.67
409372.8400000001,4052.31,4053.196435643565,101.0,6.994943376462549,48.92923283991728,4053.2024715213197,4071.79,4071.79,4040.0,464684.6,4600.51,4600.837623762376,101.0,7.035445780033543,49.49749732379179,4600.843002942477,4618.97,4618.97,4586.67
409095.38999999996,4051.28,4050.449405940594,101.0,6.383874924607618,40.75385905303391,4050.4544367198564,4065.64,4065.64,4033.33,464661.52999999997,4600.51,4600.609207920792,101.0,6.982244480571553,48.751737986471916,4600.614506317994,4618.97,4618.97,4586.67
408985.15,4049.74,4049.3579207920793,101.0,6.261002247423392,39.200149142240775,4049.3627610811427,4065.13,4065.13,4033.33,464613.3399999999,4599.49,4600.13207920792,101.0,6.803796598381073,46.29164815214186,4600.137110761585,4618.97,4618.97,4586.67
408969.75999999995,4049.74,4049.205544554455,101.0,6.183466853410208,38.23526232722274,4049.2102658806043,4065.13,4065.13,4033.33,464585.14,4598.97,4599.852871287128,101.0,6.693722984951984,44.8059273992745,4599.8577416498265,4618.97,4618.97,4586.67
408932.32,4049.23,4048.8348514851486,101.0,6.183265280771856,38.232769532398656,4048.83957293572,4065.13,4065.13,4033.33,464647.69999999995,4599.49,4600.472277227722,101.0,6.59760996046837,43.52845719047145,4600.47700809362,4618.97,4618.97,4587.18
408861.04000000004,4048.21,4048.1291089108913,101.0,6.3540797059000145,40.374328908930416,4048.1340956965096,4065.13,4065.13,4033.33,464648.74,4600.51,4600.482574257426,101.0,7.283754696728166,53.053082482109616,4600.488340288312,4618.97,4618.97,4583.08
408762.07000000007,4047.18,4047.149207920793,101.0,6.662361202933462,44.38705679835301,4047.1546916606353,4065.13,4065.13,4033.33,464577.4799999999,4600.51,4599.777029702969,101.0,7.9775500028907835,63.64130404862274,4599.7839475661385,4618.97,4618.97,4583.08
408613.3599999999,4045.13,4045.6768316831676,101.0,5.582006972671781,31.158801842956382,4045.680682557609,4064.1,4064.1,4033.33,464467.75,4598.97,4598.690594059406,101.0,7.716433257752612,59.54334222135058,4598.697068000095,4614.87,4614.87,4583.08
408532.34,4045.13,4044.874653465347,101.0,4.804090988568826,23.079290226448204,4044.877506369832,4057.44,4057.44,4033.33,464479.55,4598.97,4598.807425742574,101.0,7.80960029319907,60.989856739535,4598.814056789183,4614.87,4614.87,4583.08
408453.86999999994,4044.1,4044.0977227722765,101.0,4.754624821210542,22.606457190471378,4044.1005177652437,4057.44,4057.44,4033.33,464432.9000000001,4597.95,4598.345544554456,101.0,7.678587364312583,58.96070391138086,4598.351955627986,4615.9,4615.9,4583.08
408464.63,4044.62,4044.2042574257425,101.0,4.841389283166314,23.439050191157637,4044.207155281576,4057.44,4057.44,4033.33,464432.89999999997,4597.95,4598.345544554455,101.0,7.686166753130303,59.07715935692562,4598.351968290723,4615.9,4615.9,4583.08
