O1,O2,id
4089.74,4613.85,1809
4083.59,4611.79,1809
4085.13,4612.82,1809
4086.15,4606.67,1809
4078.46,4596.41,1809
4076.92,4596.41,1809
4085.64,4604.1,1809
4088.72,4613.33,1809
4084.1,4607.69,1819
4085.13,4608.21,1819
4086.67,4611.28,1819
4091.28,4608.21,1819
4094.87,4606.67,1819
4093.85,4610.77,1819
4095.9,4611.79,1819
4100.51,4618.97,1819
4099.49,4626.67,1819
4091.28,4618.97,1819
4087.69,4610.26,1819
4086.67,4611.79,1819
4086.15,4610.26,1819
4089.74,4605.64,1819
4090.77,4607.18,1819
4088.72,4612.31,1819
4090.26,4612.82,1819
4089.74,4612.82,1819
4086.15,4611.79,1819
4087.18,4605.13,1819
4090.26,4604.1,1819
4089.23,4610.77,1819
4087.69,4612.31,1819
4089.23,4607.69,1819
4089.74,4605.13,1819
4086.15,4606.15,1819
4086.15,4605.64,1819
4089.74,4605.13,1819
4088.72,4604.1,1819
4086.15,4602.05,1819
4086.67,4596.92,1819
4084.62,4593.85,1819
4082.56,4597.44,1819
4088.72,4602.56,1819
4093.85,4608.72,1819
4090.77,4611.79,1819
4088.21,4609.23,1819
4089.23,4608.21,1819
4085.13,4608.21,1819
4085.13,4609.74,1819
4091.79,4611.28,1819
4086.67,4602.56,1819
4075.38,4594.87,1819
4075.9,4603.59,1819
4084.62,4612.31,1819
4086.67,4610.26,1819
4083.59,4609.23,1819
4084.1,4606.67,1819
4085.13,4602.05,1819
4084.1,4604.62,1819
4081.54,4608.72,1819
4077.95,4605.13,1819
4078.97,4602.05,1819
4084.62,4604.1,1819
4088.21,4605.13,1819
4085.13,4606.67,1819
4083.59,4612.31,1819
4087.69,4612.31,1819
4085.13,4600.0,1819
4081.03,4594.36,1819
4087.18,4606.67,1819
4090.26,4608.72,1819
4083.08,4595.9,1819
4081.54,4595.9,1819
4090.26,4609.74,1819
4095.38,4617.44,1819
4090.26,4611.28,1819
4087.18,4606.15,1819
4093.85,4610.26,1819
4100.0,4613.33,1819
4097.44,4609.23,1819
4090.26,4606.67,1819
4084.62,4605.64,1819
4083.59,4601.54,1819
4086.67,4602.56,1819
4088.21,4607.18,1819
4085.13,4606.67,1819
4082.56,4608.21,1819
4083.08,4614.36,1819
4084.1,4615.9,1819
4086.67,4614.36,1819
4092.31,4617.95,1819
4094.36,4620.0,1819
4089.74,4613.85,1819
4083.59,4611.79,1819
4085.13,4612.82,1819
4086.15,4606.67,1819
4078.46,4596.41,1819
4076.92,4596.41,1819
4085.64,4604.1,1819
4088.72,4613.33,1819
4085.13,4618.97,1819
4082.56,4614.36,1819
4082.56,4607.18,1819
4083.08,4607.18,1819
4086.15,4609.23,1819
4086.67,4607.69,1819
4081.03,4605.64,1819
4077.95,4604.1,1819
4081.54,4598.97,1819
4081.54,4591.28,1819
4087.69,4610.26,1829
4086.67,4611.79,1829
4086.15,4610.26,1829
4089.74,4605.64,1829
4090.77,4607.18,1829
4088.72,4612.31,1829
4090.26,4612.82,1829
4089.74,4612.82,1829
4086.15,4611.79,1829
4087.18,4605.13,1829
4090.26,4604.1,1829
4089.23,4610.77,1829
4087.69,4612.31,1829
4089.23,4607.69,1829
4089.74,4605.13,1829
4086.15,4606.15,1829
4086.15,4605.64,1829
4089.74,4605.13,1829
4088.72,4604.1,1829
4086.15,4602.05,1829
4086.67,4596.92,1829
4084.62,4593.85,1829
4082.56,4597.44,1829
4088.72,4602.56,1829
4093.85,4608.72,1829
4090.77,4611.79,1829
4088.21,4609.23,1829
4089.23,4608.21,1829
4085.13,4608.21,1829
4085.13,4609.74,1829
4091.79,4611.28,1829
4086.67,4602.56,1829
4075.38,4594.87,1829
4075.9,4603.59,1829
4084.62,4612.31,1829
4086.67,4610.26,1829
4083.59,4609.23,1829
4084.1,4606.67,1829
4085.13,4602.05,1829
4084.1,4604.62,1829
4081.54,4608.72,1829
4077.95,4605.13,1829
4078.97,4602.05,1829
4084.62,4604.1,1829
4088.21,4605.13,1829
4085.13,4606.67,1829
4083.59,4612.31,1829
4087.69,4612.31,1829
4085.13,4600.0,1829
4081.03,4594.36,1829
4087.18,4606.67,1829
4090.26,4608.72,1829
4083.08,4595.9,1829
4081.54,4595.9,1829
4090.26,4609.74,1829
4095.38,4617.44,1829
4090.26,4611.28,1829
4087.18,4606.15,1829
4093.85,4610.26,1829
4100.0,4613.33,1829
4097.44,4609.23,1829
4090.26,4606.67,1829
4084.62,4605.64,1829
4083.59,4601.54,1829
4086.67,4602.56,1829
4088.21,4607.18,1829
4085.13,4606.67,1829
4082.56,4608.21,1829
4083.08,4614.36,1829
4084.1,4615.9,1829
4086.67,4614.36,1829
4092.31,4617.95,1829
4094.36,4620.0,1829
4089.74,4613.85,1829
4083.59,4611.79,1829
4085.13,4612.82,1829
4086.15,4606.67,1829
4078.46,4596.41,1829
4076.92,4596.41,1829
4085.64,4604.1,1829
4088.72,4613.33,1829
4085.13,4618.97,1829
4082.56,4614.36,1829
4082.56,4607.18,1829
4083.08,4607.18,1829
4086.15,4609.23,1829
4086.67,4607.69,1829
4081.03,4605.64,1829
4077.95,4604.1,1829
4081.54,4598.97,1829
4081.54,4591.28,1829
4077.44,4593.85,1829
4079.49,4603.59,1829
4084.62,4603.59,1829
4082.56,4603.59,1829
4073.85,4610.77,1829
4066.15,4606.67,1829
4068.72,4596.92,1829
4074.87,4596.92,1829
4073.33,4597.95,1829
4068.21,4598.97,1829
4090.26,4604.1,1839
4089.23,4610.77,1839
4087.69,4612.31,1839
4089.23,4607.69,1839
4089.74,4605.13,1839
4086.15,4606.15,1839
4086.15,4605.64,1839
4089.74,4605.13,1839
4088.72,4604.1,1839
4086.15,4602.05,1839
4086.67,4596.92,1839
4084.62,4593.85,1839
4082.56,4597.44,1839
4088.72,4602.56,1839
4093.85,4608.72,1839
4090.77,4611.79,1839
4088.21,4609.23,1839
4089.23,4608.21,1839
4085.13,4608.21,1839
4085.13,4609.74,1839
4091.79,4611.28,1839
4086.67,4602.56,1839
4075.38,4594.87,1839
4075.9,4603.59,1839
4084.62,4612.31,1839
4086.67,4610.26,1839
4083.59,4609.23,1839
4084.1,4606.67,1839
4085.13,4602.05,1839
4084.1,4604.62,1839
4081.54,4608.72,1839
4077.95,4605.13,1839
4078.97,4602.05,1839
4084.62,4604.1,1839
4088.21,4605.13,1839
4085.13,4606.67,1839
4083.59,4612.31,1839
4087.69,4612.31,1839
4085.13,4600.0,1839
4081.03,4594.36,1839
4087.18,4606.67,1839
4090.26,4608.72,1839
4083.08,4595.9,1839
4081.54,4595.9,1839
4090.26,4609.74,1839
4095.38,4617.44,1839
4090.26,4611.28,1839
4087.18,4606.15,1839
4093.85,4610.26,1839
4100.0,4613.33,1839
4097.44,4609.23,1839
4090.26,4606.67,1839
4084.62,4605.64,1839
4083.59,4601.54,1839
4086.67,4602.56,1839
4088.21,4607.18,1839
4085.13,4606.67,1839
4082.56,4608.21,1839
4083.08,4614.36,1839
4084.1,4615.9,1839
4086.67,4614.36,1839
4092.31,4617.95,1839
4094.36,4620.0,1839
4089.74,4613.85,1839
4083.59,4611.79,1839
4085.13,4612.82,1839
4086.15,4606.67,1839
4078.46,4596.41,1839
4076.92,4596.41,1839
4085.64,4604.1,1839
4088.72,4613.33,1839
4085.13,4618.97,1839
4082.56,4614.36,1839
4082.56,4607.18,1839
4083.08,4607.18,1839
4086.15,4609.23,1839
4086.67,4607.69,1839
4081.03,4605.64,1839
4077.95,4604.1,1839
4081.54,4598.97,1839
4081.54,4591.28,1839
4077.44,4593.85,1839
4079.49,4603.59,1839
4084.62,4603.59,1839
4082.56,4603.59,1839
4073.85,4610.77,1839
4066.15,4606.67,1839
4068.72,4596.92,1839
4074.87,4596.92,1839
4073.33,4597.95,1839
4068.21,4598.97,1839
4071.79,4608.72,1839
4075.38,4610.77,1839
4073.85,4607.18,1839
4071.28,4607.69,1839
4073.85,4606.67,1839
4081.54,4608.72,1839
4084.1,4606.67,1839
4075.9,4594.36,1839
4073.33,4588.21,1839
4080.51,4596.92,1839
4086.67,4596.92,1849
4084.62,4593.85,1849
4082.56,4597.44,1849
4088.72,4602.56,1849
4093.85,4608.72,1849
4090.77,4611.79,1849
4088.21,4609.23,1849
4089.23,4608.21,1849
4085.13,4608.21,1849
4085.13,4609.74,1849
4091.79,4611.28,1849
4086.67,4602.56,1849
4075.38,4594.87,1849
4075.9,4603.59,1849
4084.62,4612.31,1849
4086.67,4610.26,1849
4083.59,4609.23,1849
4084.1,4606.67,1849
4085.13,4602.05,1849
4084.1,4604.62,1849
4081.54,4608.72,1849
4077.95,4605.13,1849
4078.97,4602.05,1849
4084.62,4604.1,1849
4088.21,4605.13,1849
4085.13,4606.67,1849
4083.59,4612.31,1849
4087.69,4612.31,1849
4085.13,4600.0,1849
4081.03,4594.36,1849
4087.18,4606.67,1849
4090.26,4608.72,1849
4083.08,4595.9,1849
4081.54,4595.9,1849
4090.26,4609.74,1849
4095.38,4617.44,1849
4090.26,4611.28,1849
4087.18,4606.15,1849
4093.85,4610.26,1849
4100.0,4613.33,1849
4097.44,4609.23,1849
4090.26,4606.67,1849
4084.62,4605.64,1849
4083.59,4601.54,1849
4086.67,4602.56,1849
4088.21,4607.18,1849
4085.13,4606.67,1849
4082.56,4608.21,1849
4083.08,4614.36,1849
4084.1,4615.9,1849
4086.67,4614.36,1849
4092.31,4617.95,1849
4094.36,4620.0,1849
4089.74,4613.85,1849
4083.59,4611.79,1849
4085.13,4612.82,1849
4086.15,4606.67,1849
4078.46,4596.41,1849
4076.92,4596.41,1849
4085.64,4604.1,1849
4088.72,4613.33,1849
4085.13,4618.97,1849
4082.56,4614.36,1849
4082.56,4607.18,1849
4083.08,4607.18,1849
4086.15,4609.23,1849
4086.67,4607.69,1849
4081.03,4605.64,1849
4077.95,4604.1,1849
4081.54,4598.97,1849
4081.54,4591.28,1849
4077.44,4593.85,1849
4079.49,4603.59,1849
4084.62,4603.59,1849
4082.56,4603.59,1849
4073.85,4610.77,1849
4066.15,4606.67,1849
4068.72,4596.92,1849
4074.87,4596.92,1849
4073.33,4597.95,1849
4068.21,4598.97,1849
4071.79,4608.72,1849
4075.38,4610.77,1849
4073.85,4607.18,1849
4071.28,4607.69,1849
4073.85,4606.67,1849
4081.54,4608.72,1849
4084.1,4606.67,1849
4075.9,4594.36,1849
4073.33,4588.21,1849
4080.51,4596.92,1849
4087.18,4608.21,1849
4088.21,4615.38,1849
4083.59,4616.41,1849
4077.44,4610.77,1849
4074.36,4605.64,1849
4071.79,4596.92,1849
4070.26,4587.18,1849
4072.82,4592.82,1849
4077.44,4608.21,1849
4078.46,4614.36,1849
4091.79,4611.28,1859
4086.67,4602.56,1859
4075.38,4594.87,1859
4075.9,4603.59,1859
4084.62,4612.31,1859
4086.67,4610.26,1859
4083.59,4609.23,1859
4084.1,4606.67,1859
4085.13,4602.05,1859
4084.1,4604.62,1859
4081.54,4608.72,1859
4077.95,4605.13,1859
4078.97,4602.05,1859
4084.62,4604.1,1859
4088.21,4605.13,1859
4085.13,4606.67,1859
4083.59,4612.31,1859
4087.69,4612.31,1859
4085.13,4600.0,1859
4081.03,4594.36,1859
4087.18,4606.67,1859
4090.26,4608.72,1859
4083.08,4595.9,1859
4081.54,4595.9,1859
4090.26,4609.74,1859
4095.38,4617.44,1859
4090.26,4611.28,1859
4087.18,4606.15,1859
4093.85,4610.26,1859
4100.0,4613.33,1859
4097.44,4609.23,1859
4090.26,4606.67,1859
4084.62,4605.64,1859
4083.59,4601.54,1859
4086.67,4602.56,1859
4088.21,4607.18,1859
4085.13,4606.67,1859
4082.56,4608.21,1859
4083.08,4614.36,1859
4084.1,4615.9,1859
4086.67,4614.36,1859
4092.31,4617.95,1859
4094.36,4620.0,1859
4089.74,4613.85,1859
4083.59,4611.79,1859
4085.13,4612.82,1859
4086.15,4606.67,1859
4078.46,4596.41,1859
4076.92,4596.41,1859
4085.64,4604.1,1859
4088.72,4613.33,1859
4085.13,4618.97,1859
4082.56,4614.36,1859
4082.56,4607.18,1859
4083.08,4607.18,1859
4086.15,4609.23,1859
4086.67,4607.69,1859
4081.03,4605.64,1859
4077.95,4604.1,1859
4081.54,4598.97,1859
4081.54,4591.28,1859
4077.44,4593.85,1859
4079.49,4603.59,1859
4084.62,4603.59,1859
4082.56,4603.59,1859
4073.85,4610.77,1859
4066.15,4606.67,1859
4068.72,4596.92,1859
4074.87,4596.92,1859
4073.33,4597.95,1859
4068.21,4598.97,1859
4071.79,4608.72,1859
4075.38,4610.77,1859
4073.85,4607.18,1859
4071.28,4607.69,1859
4073.85,4606.67,1859
4081.54,4608.72,1859
4084.1,4606.67,1859
4075.9,4594.36,1859
4073.33,4588.21,1859
4080.51,4596.92,1859
4087.18,4608.21,1859
4088.21,4615.38,1859
4083.59,4616.41,1859
4077.44,4610.77,1859
4074.36,4605.64,1859
4071.79,4596.92,1859
4070.26,4587.18,1859
4072.82,4592.82,1859
4077.44,4608.21,1859
4078.46,4614.36,1859
4076.41,4614.87,1859
4074.87,4618.97,1859
4074.36,4613.85,1859
4073.85,4600.0,1859
4077.95,4595.38,1859
4085.64,4601.54,1859
4083.59,4607.69,1859
4075.38,4609.23,1859
4072.82,4609.74,1859
4071.79,4615.38,1859
4081.54,4608.72,1869
4077.95,4605.13,1869
4078.97,4602.05,1869
4084.62,4604.1,1869
4088.21,4605.13,1869
4085.13,4606.67,1869
4083.59,4612.31,1869
4087.69,4612.31,1869
4085.13,4600.0,1869
4081.03,4594.36,1869
4087.18,4606.67,1869
4090.26,4608.72,1869
4083.08,4595.9,1869
4081.54,4595.9,1869
4090.26,4609.74,1869
4095.38,4617.44,1869
4090.26,4611.28,1869
4087.18,4606.15,1869
4093.85,4610.26,1869
4100.0,4613.33,1869
4097.44,4609.23,1869
4090.26,4606.67,1869
4084.62,4605.64,1869
4083.59,4601.54,1869
4086.67,4602.56,1869
4088.21,4607.18,1869
4085.13,4606.67,1869
4082.56,4608.21,1869
4083.08,4614.36,1869
4084.1,4615.9,1869
4086.67,4614.36,1869
4092.31,4617.95,1869
4094.36,4620.0,1869
4089.74,4613.85,1869
4083.59,4611.79,1869
4085.13,4612.82,1869
4086.15,4606.67,1869
4078.46,4596.41,1869
4076.92,4596.41,1869
4085.64,4604.1,1869
4088.72,4613.33,1869
4085.13,4618.97,1869
4082.56,4614.36,1869
4082.56,4607.18,1869
4083.08,4607.18,1869
4086.15,4609.23,1869
4086.67,4607.69,1869
4081.03,4605.64,1869
4077.95,4604.1,1869
4081.54,4598.97,1869
4081.54,4591.28,1869
4077.44,4593.85,1869
4079.49,4603.59,1869
4084.62,4603.59,1869
4082.56,4603.59,1869
4073.85,4610.77,1869
4066.15,4606.67,1869
4068.72,4596.92,1869
4074.87,4596.92,1869
4073.33,4597.95,1869
4068.21,4598.97,1869
4071.79,4608.72,1869
4075.38,4610.77,1869
4073.85,4607.18,1869
4071.28,4607.69,1869
4073.85,4606.67,1869
4081.54,4608.72,1869
4084.1,4606.67,1869
4075.9,4594.36,1869
4073.33,4588.21,1869
4080.51,4596.92,1869
4087.18,4608.21,1869
4088.21,4615.38,1869
4083.59,4616.41,1869
4077.44,4610.77,1869
4074.36,4605.64,1869
4071.79,4596.92,1869
4070.26,4587.18,1869
4072.82,4592.82,1869
4077.44,4608.21,1869
4078.46,4614.36,1869
4076.41,4614.87,1869
4074.87,4618.97,1869
4074.36,4613.85,1869
4073.85,4600.0,1869
4077.95,4595.38,1869
4085.64,4601.54,1869
4083.59,4607.69,1869
4075.38,4609.23,1869
4072.82,4609.74,1869
4071.79,4615.38,1869
4069.23,4619.49,1869
4067.69,4613.85,1869
4067.69,4601.03,1869
4070.26,4595.38,1869
4072.82,4599.49,1869
4071.28,4597.44,1869
4069.74,4593.85,1869
4072.82,4607.18,1869
4075.38,4616.92,1869
4073.33,4604.62,1869
4087.18,4606.67,1879
4090.26,4608.72,1879
4083.08,4595.9,1879
4081.54,4595.9,1879
4090.26,4609.74,1879
4095.38,4617.44,1879
4090.26,4611.28,1879
4087.18,4606.15,1879
4093.85,4610.26,1879
4100.0,4613.33,1879
4097.44,4609.23,1879
4090.26,4606.67,1879
4084.62,4605.64,1879
4083.59,4601.54,1879
4086.67,4602.56,1879
4088.21,4607.18,1879
4085.13,4606.67,1879
4082.56,4608.21,1879
4083.08,4614.36,1879
4084.1,4615.9,1879
4086.67,4614.36,1879
4092.31,4617.95,1879
4094.36,4620.0,1879
4089.74,4613.85,1879
4083.59,4611.79,1879
4085.13,4612.82,1879
4086.15,4606.67,1879
4078.46,4596.41,1879
4076.92,4596.41,1879
4085.64,4604.1,1879
4088.72,4613.33,1879
4085.13,4618.97,1879
4082.56,4614.36,1879
4082.56,4607.18,1879
4083.08,4607.18,1879
4086.15,4609.23,1879
4086.67,4607.69,1879
4081.03,4605.64,1879
4077.95,4604.1,1879
4081.54,4598.97,1879
4081.54,4591.28,1879
4077.44,4593.85,1879
4079.49,4603.59,1879
4084.62,4603.59,1879
4082.56,4603.59,1879
4073.85,4610.77,1879
4066.15,4606.67,1879
4068.72,4596.92,1879
4074.87,4596.92,1879
4073.33,4597.95,1879
4068.21,4598.97,1879
4071.79,4608.72,1879
4075.38,4610.77,1879
4073.85,4607.18,1879
4071.28,4607.69,1879
4073.85,4606.67,1879
4081.54,4608.72,1879
4084.1,4606.67,1879
4075.9,4594.36,1879
4073.33,4588.21,1879
4080.51,4596.92,1879
4087.18,4608.21,1879
4088.21,4615.38,1879
4083.59,4616.41,1879
4077.44,4610.77,1879
4074.36,4605.64,1879
4071.79,4596.92,1879
4070.26,4587.18,1879
4072.82,4592.82,1879
4077.44,4608.21,1879
4078.46,4614.36,1879
4076.41,4614.87,1879
4074.87,4618.97,1879
4074.36,4613.85,1879
4073.85,4600.0,1879
4077.95,4595.38,1879
4085.64,4601.54,1879
4083.59,4607.69,1879
4075.38,4609.23,1879
4072.82,4609.74,1879
4071.79,4615.38,1879
4069.23,4619.49,1879
4067.69,4613.85,1879
4067.69,4601.03,1879
4070.26,4595.38,1879
4072.82,4599.49,1879
4071.28,4597.44,1879
4069.74,4593.85,1879
4072.82,4607.18,1879
4075.38,4616.92,1879
4073.33,4604.62,1879
4072.31,4598.97,1879
4077.95,4612.31,1879
4078.97,4615.38,1879
4074.36,4608.21,1879
4077.44,4607.18,1879
4082.05,4606.67,1879
4081.03,4600.0,1879
4076.92,4597.44,1879
4074.87,4600.51,1879
4074.87,4602.56,1879
4097.44,4609.23,1889
4090.26,4606.67,1889
4084.62,4605.64,1889
4083.59,4601.54,1889
4086.67,4602.56,1889
4088.21,4607.18,1889
4085.13,4606.67,1889
4082.56,4608.21,1889
4083.08,4614.36,1889
4084.1,4615.9,1889
4086.67,4614.36,1889
4092.31,4617.95,1889
4094.36,4620.0,1889
4089.74,4613.85,1889
4083.59,4611.79,1889
4085.13,4612.82,1889
4086.15,4606.67,1889
4078.46,4596.41,1889
4076.92,4596.41,1889
4085.64,4604.1,1889
4088.72,4613.33,1889
4085.13,4618.97,1889
4082.56,4614.36,1889
4082.56,4607.18,1889
4083.08,4607.18,1889
4086.15,4609.23,1889
4086.67,4607.69,1889
4081.03,4605.64,1889
4077.95,4604.1,1889
4081.54,4598.97,1889
4081.54,4591.28,1889
4077.44,4593.85,1889
4079.49,4603.59,1889
4084.62,4603.59,1889
4082.56,4603.59,1889
4073.85,4610.77,1889
4066.15,4606.67,1889
4068.72,4596.92,1889
4074.87,4596.92,1889
4073.33,4597.95,1889
4068.21,4598.97,1889
4071.79,4608.72,1889
4075.38,4610.77,1889
4073.85,4607.18,1889
4071.28,4607.69,1889
4073.85,4606.67,1889
4081.54,4608.72,1889
4084.1,4606.67,1889
4075.9,4594.36,1889
4073.33,4588.21,1889
4080.51,4596.92,1889
4087.18,4608.21,1889
4088.21,4615.38,1889
4083.59,4616.41,1889
4077.44,4610.77,1889
4074.36,4605.64,1889
4071.79,4596.92,1889
4070.26,4587.18,1889
4072.82,4592.82,1889
4077.44,4608.21,1889
4078.46,4614.36,1889
4076.41,4614.87,1889
4074.87,4618.97,1889
4074.36,4613.85,1889
4073.85,4600.0,1889
4077.95,4595.38,1889
4085.64,4601.54,1889
4083.59,4607.69,1889
4075.38,4609.23,1889
4072.82,4609.74,1889
4071.79,4615.38,1889
4069.23,4619.49,1889
4067.69,4613.85,1889
4067.69,4601.03,1889
4070.26,4595.38,1889
4072.82,4599.49,1889
4071.28,4597.44,1889
4069.74,4593.85,1889
4072.82,4607.18,1889
4075.38,4616.92,1889
4073.33,4604.62,1889
4072.31,4598.97,1889
4077.95,4612.31,1889
4078.97,4615.38,1889
4074.36,4608.21,1889
4077.44,4607.18,1889
4082.05,4606.67,1889
4081.03,4600.0,1889
4076.92,4597.44,1889
4074.87,4600.51,1889
4074.87,4602.56,1889
4074.87,4602.05,1889
4075.9,4606.15,1889
4074.36,4612.31,1889
4070.77,4613.85,1889
4072.82,4609.23,1889
4078.97,4604.62,1889
4080.0,4605.13,1889
4076.41,4605.64,1889
4071.79,4601.54,1889
4072.82,4607.69,1889
4086.67,4614.36,1899
4092.31,4617.95,1899
4094.36,4620.0,1899
4089.74,4613.85,1899
4083.59,4611.79,1899
4085.13,4612.82,1899
4086.15,4606.67,1899
4078.46,4596.41,1899
4076.92,4596.41,1899
4085.64,4604.1,1899
4088.72,4613.33,1899
4085.13,4618.97,1899
4082.56,4614.36,1899
4082.56,4607.18,1899
4083.08,4607.18,1899
4086.15,4609.23,1899
4086.67,4607.69,1899
4081.03,4605.64,1899
4077.95,4604.1,1899
4081.54,4598.97,1899
4081.54,4591.28,1899
4077.44,4593.85,1899
4079.49,4603.59,1899
4084.62,4603.59,1899
4082.56,4603.59,1899
4073.85,4610.77,1899
4066.15,4606.67,1899
4068.72,4596.92,1899
4074.87,4596.92,1899
4073.33,4597.95,1899
4068.21,4598.97,1899
4071.79,4608.72,1899
4075.38,4610.77,1899
4073.85,4607.18,1899
4071.28,4607.69,1899
4073.85,4606.67,1899
4081.54,4608.72,1899
4084.1,4606.67,1899
4075.9,4594.36,1899
4073.33,4588.21,1899
4080.51,4596.92,1899
4087.18,4608.21,1899
4088.21,4615.38,1899
4083.59,4616.41,1899
4077.44,4610.77,1899
4074.36,4605.64,1899
4071.79,4596.92,1899
4070.26,4587.18,1899
4072.82,4592.82,1899
4077.44,4608.21,1899
4078.46,4614.36,1899
4076.41,4614.87,1899
4074.87,4618.97,1899
4074.36,4613.85,1899
4073.85,4600.0,1899
4077.95,4595.38,1899
4085.64,4601.54,1899
4083.59,4607.69,1899
4075.38,4609.23,1899
4072.82,4609.74,1899
4071.79,4615.38,1899
4069.23,4619.49,1899
4067.69,4613.85,1899
4067.69,4601.03,1899
4070.26,4595.38,1899
4072.82,4599.49,1899
4071.28,4597.44,1899
4069.74,4593.85,1899
4072.82,4607.18,1899
4075.38,4616.92,1899
4073.33,4604.62,1899
4072.31,4598.97,1899
4077.95,4612.31,1899
4078.97,4615.38,1899
4074.36,4608.21,1899
4077.44,4607.18,1899
4082.05,4606.67,1899
4081.03,4600.0,1899
4076.92,4597.44,1899
4074.87,4600.51,1899
4074.87,4602.56,1899
4074.87,4602.05,1899
4075.9,4606.15,1899
4074.36,4612.31,1899
4070.77,4613.85,1899
4072.82,4609.23,1899
4078.97,4604.62,1899
4080.0,4605.13,1899
4076.41,4605.64,1899
4071.79,4601.54,1899
4072.82,4607.69,1899
4080.51,4621.03,1899
4079.49,4618.46,1899
4070.77,4606.15,1899
4071.28,4606.15,1899
4075.9,4607.18,1899
4070.77,4597.95,1899
4067.18,4595.9,1899
4070.26,4609.74,1899
4073.33,4622.56,1899
4075.38,4620.0,1899
4088.72,4613.33,1909
4085.13,4618.97,1909
4082.56,4614.36,1909
4082.56,4607.18,1909
4083.08,4607.18,1909
4086.15,4609.23,1909
4086.67,4607.69,1909
4081.03,4605.64,1909
4077.95,4604.1,1909
4081.54,4598.97,1909
4081.54,4591.28,1909
4077.44,4593.85,1909
4079.49,4603.59,1909
4084.62,4603.59,1909
4082.56,4603.59,1909
4073.85,4610.77,1909
4066.15,4606.67,1909
4068.72,4596.92,1909
4074.87,4596.92,1909
4073.33,4597.95,1909
4068.21,4598.97,1909
4071.79,4608.72,1909
4075.38,4610.77,1909
4073.85,4607.18,1909
4071.28,4607.69,1909
4073.85,4606.67,1909
4081.54,4608.72,1909
4084.1,4606.67,1909
4075.9,4594.36,1909
4073.33,4588.21,1909
4080.51,4596.92,1909
4087.18,4608.21,1909
4088.21,4615.38,1909
4083.59,4616.41,1909
4077.44,4610.77,1909
4074.36,4605.64,1909
4071.79,4596.92,1909
4070.26,4587.18,1909
4072.82,4592.82,1909
4077.44,4608.21,1909
4078.46,4614.36,1909
4076.41,4614.87,1909
4074.87,4618.97,1909
4074.36,4613.85,1909
4073.85,4600.0,1909
4077.95,4595.38,1909
4085.64,4601.54,1909
4083.59,4607.69,1909
4075.38,4609.23,1909
4072.82,4609.74,1909
4071.79,4615.38,1909
4069.23,4619.49,1909
4067.69,4613.85,1909
4067.69,4601.03,1909
4070.26,4595.38,1909
4072.82,4599.49,1909
4071.28,4597.44,1909
4069.74,4593.85,1909
4072.82,4607.18,1909
4075.38,4616.92,1909
4073.33,4604.62,1909
4072.31,4598.97,1909
4077.95,4612.31,1909
4078.97,4615.38,1909
4074.36,4608.21,1909
4077.44,4607.18,1909
4082.05,4606.67,1909
4081.03,4600.0,1909
4076.92,4597.44,1909
4074.87,4600.51,1909
4074.87,4602.56,1909
4074.87,4602.05,1909
4075.9,4606.15,1909
4074.36,4612.31,1909
4070.77,4613.85,1909
4072.82,4609.23,1909
4078.97,4604.62,1909
4080.0,4605.13,1909
4076.41,4605.64,1909
4071.79,4601.54,1909
4072.82,4607.69,1909
4080.51,4621.03,1909
4079.49,4618.46,1909
4070.77,4606.15,1909
4071.28,4606.15,1909
4075.9,4607.18,1909
4070.77,4597.95,1909
4067.18,4595.9,1909
4070.26,4609.74,1909
4073.33,4622.56,1909
4075.38,4620.0,1909
4075.38,4608.21,1909
4071.28,4592.82,1909
4069.74,4586.67,1909
4072.31,4597.44,1909
4071.79,4608.21,1909
4068.21,4612.31,1909
4070.26,4616.41,1909
4072.82,4617.44,1909
4068.72,4609.23,1909
4069.23,4601.03,1909
4081.54,4591.28,1919
4077.44,4593.85,1919
4079.49,4603.59,1919
4084.62,4603.59,1919
4082.56,4603.59,1919
4073.85,4610.77,1919
4066.15,4606.67,1919
4068.72,4596.92,1919
4074.87,4596.92,1919
4073.33,4597.95,1919
4068.21,4598.97,1919
4071.79,4608.72,1919
4075.38,4610.77,1919
4073.85,4607.18,1919
4071.28,4607.69,1919
4073.85,4606.67,1919
4081.54,4608.72,1919
4084.1,4606.67,1919
4075.9,4594.36,1919
4073.33,4588.21,1919
4080.51,4596.92,1919
4087.18,4608.21,1919
4088.21,4615.38,1919
4083.59,4616.41,1919
4077.44,4610.77,1919
4074.36,4605.64,1919
4071.79,4596.92,1919
4070.26,4587.18,1919
4072.82,4592.82,1919
4077.44,4608.21,1919
4078.46,4614.36,1919
4076.41,4614.87,1919
4074.87,4618.97,1919
4074.36,4613.85,1919
4073.85,4600.0,1919
4077.95,4595.38,1919
4085.64,4601.54,1919
4083.59,4607.69,1919
4075.38,4609.23,1919
4072.82,4609.74,1919
4071.79,4615.38,1919
4069.23,4619.49,1919
4067.69,4613.85,1919
4067.69,4601.03,1919
4070.26,4595.38,1919
4072.82,4599.49,1919
4071.28,4597.44,1919
4069.74,4593.85,1919
4072.82,4607.18,1919
4075.38,4616.92,1919
4073.33,4604.62,1919
4072.31,4598.97,1919
4077.95,4612.31,1919
4078.97,4615.38,1919
4074.36,4608.21,1919
4077.44,4607.18,1919
4082.05,4606.67,1919
4081.03,4600.0,1919
